date,price,volume,change_rate
2014-11-24,207.26,65880759.0,0.28062705631894946
2014-11-25,207.11,79108301.0,-0.07237286500046958
2014-11-26,207.64,62167832.0,0.2559026604219916
2014-11-28,207.2,57890088.0,-0.21190522057407124
2014-12-01,205.76,103968354.0,-0.6949806949806958
2014-12-02,207.09,74507192.0,0.646384136858491
2014-12-03,207.89,68951968.0,0.38630547105122925
2014-12-04,207.66,91316591.0,-0.11063543219971272
2014-12-05,208.0,91025470.0,0.1637291726861223
2014-12-08,206.61,108588152.0,-0.6682692307692251
2014-12-09,206.47,125180054.0,-0.06776051497991986
2014-12-10,203.16,159856394.0,-1.60313847047997
2014-12-11,204.19,159012805.0,0.5069895648749823
2014-12-12,200.89,202330191.0,-1.6161418286889773
2014-12-15,199.51,189965750.0,-0.6869431031907958
2014-12-16,197.91,259543848.0,-0.8019648137937874
2014-12-17,201.79,253910092.0,1.960487090091445
2014-12-18,206.78,257633900.0,2.4728678328955978
2014-12-19,206.52,245084590.0,-0.12573749879097873
2014-12-22,207.47,148318934.0,0.46000387371682994
2014-12-23,207.75,122167931.0,0.13495927121993656
2014-12-24,207.77,42963399.0,0.009626955475328103
2014-12-26,208.44,57326703.0,0.3224719641911733
2014-12-29,208.72,79643948.0,0.1343312224141302
2014-12-30,207.6,73540761.0,-0.536604062859336
2014-12-31,205.54,130333829.0,-0.9922928709055867
